"","edgeid","author","mentioned","degree_author","weight","vertexid","x","y","order"
"850",425,"@hubertus_heil","@PetraPauMaHe",33,2,33,-0.241921895599668,-0.970295726275996,"2"
"851",426,"@hubertus_heil","@Ralf_Stegner",33,168,17,-0.615661475325658,0.788010753606722,"1"
"852",426,"@hubertus_heil","@Ralf_Stegner",33,168,35,0.0348994967025013,-0.999390827019096,"2"
"853",427,"@hubertus_heil","@RenateKuenast",33,108,17,-0.615661475325658,0.788010753606722,"1"
"854",427,"@hubertus_heil","@RenateKuenast",33,108,37,0.309016994374947,-0.951056516295154,"2"
"855",428,"@hubertus_heil","@sigmargabriel",33,20,17,-0.615661475325658,0.788010753606722,"1"
"856",428,"@hubertus_heil","@sigmargabriel",33,20,38,0.438371146789077,-0.898794046299167,"2"
"857",429,"@hubertus_heil","@SteinbachErika",33,4,17,-0.615661475325658,0.788010753606722,"1"
"858",429,"@hubertus_heil","@SteinbachErika",33,4,39,0.559192903470747,-0.829037572555042,"2"
"859",430,"@hubertus_heil","@ThomasOppermann",33,70,17,-0.615661475325658,0.788010753606722,"1"
"860",430,"@hubertus_heil","@ThomasOppermann",33,70,42,0.848048096156426,-0.529919264233205,"2"
"861",431,"@hubertus_heil","@tsghessen",33,590,17,-0.615661475325658,0.788010753606722,"1"
"862",431,"@hubertus_heil","@tsghessen",33,590,43,0.913545457642601,-0.4067366430758,"2"
"863",432,"@hubertus_heil","@Volker_Beck",33,156,17,-0.615661475325658,0.788010753606722,"1"
"864",432,"@hubertus_heil","@Volker_Beck",33,156,44,0.961261695938319,-0.275637355816999,"2"
"865",433,"@JTrittin","@juergenhardt",37,19,18,-0.719339800338651,0.694658370458997,"1"
"866",433,"@JTrittin","@juergenhardt",37,19,19,-0.809016994374947,0.587785252292473,"2"
"867",434,"@JTrittin","@JuliaKloeckner",37,86,18,-0.719339800338651,0.694658370458997,"1"
"868",434,"@JTrittin","@JuliaKloeckner",37,86,20,-0.882947592858927,0.469471562785891,"2"
"869",435,"@JTrittin","@katjakipping",37,18,18,-0.719339800338651,0.694658370458997,"1"
"870",435,"@JTrittin","@katjakipping",37,18,21,-0.939692620785908,0.342020143325669,"2"
"871",436,"@JTrittin","@Markus_Soeder",37,2,18,-0.719339800338651,0.694658370458997,"1"
"872",436,"@JTrittin","@Markus_Soeder",37,2,23,-0.997564050259824,0.0697564737441255,"2"
"873",437,"@JTrittin","@MdB_Stroebele",37,2,18,-0.719339800338651,0.694658370458997,"1"
"874",437,"@JTrittin","@MdB_Stroebele",37,2,25,-0.978147600733806,-0.20791169081776,"2"
"875",438,"@JTrittin","@MGrosseBroemer",37,90,18,-0.719339800338651,0.694658370458997,"1"
"876",438,"@JTrittin","@MGrosseBroemer",37,90,26,-0.939692620785908,-0.342020143325669,"2"
"877",439,"@JTrittin","@nouripour",37,73,18,-0.719339800338651,0.694658370458997,"1"
"878",439,"@JTrittin","@nouripour",37,73,27,-0.882947592858927,-0.469471562785891,"2"
"879",440,"@JTrittin","@oezoguz",37,1,18,-0.719339800338651,0.694658370458997,"1"
"880",440,"@JTrittin","@oezoguz",37,1,28,-0.809016994374948,-0.587785252292473,"2"
"881",441,"@JTrittin","@OlafScholz",37,6,18,-0.719339800338651,0.694658370458997,"1"
"882",441,"@JTrittin","@OlafScholz",37,6,29,-0.719339800338651,-0.694658370458997,"2"
"883",442,"@JTrittin","@peter_simone",37,252,18,-0.719339800338651,0.694658370458997,"1"
"884",442,"@JTrittin","@peter_simone",37,252,30,-0.615661475325658,-0.788010753606722,"2"
"885",443,"@JTrittin","@peteraltmaier",37,35,18,-0.719339800338651,0.694658370458997,"1"
"886",443,"@JTrittin","@peteraltmaier",37,35,31,-0.5,-0.866025403784438,"2"
"887",444,"@JTrittin","@petertauber",37,124,18,-0.719339800338651,0.694658370458997,"1"
"888",444,"@JTrittin","@petertauber",37,124,32,-0.374606593415912,-0.927183854566787,"2"
"889",445,"@JTrittin","@PetraPauMaHe",37,6,18,-0.719339800338651,0.694658370458997,"1"
"890",445,"@JTrittin","@PetraPauMaHe",37,6,33,-0.241921895599668,-0.970295726275996,"2"
"891",446,"@JTrittin","@Ralf_Stegner",37,26,18,-0.719339800338651,0.694658370458997,"1"
"892",446,"@JTrittin","@Ralf_Stegner",37,26,35,0.0348994967025013,-0.999390827019096,"2"
"893",447,"@JTrittin","@RegSprecher",37,3,18,-0.719339800338651,0.694658370458997,"1"
"894",447,"@JTrittin","@RegSprecher",37,3,36,0.17364817766693,-0.984807753012208,"2"
"895",448,"@JTrittin","@RenateKuenast",37,76,18,-0.719339800338651,0.694658370458997,"1"
"896",448,"@JTrittin","@RenateKuenast",37,76,37,0.309016994374947,-0.951056516295154,"2"
"897",449,"@JTrittin","@sigmargabriel",37,21,18,-0.719339800338651,0.694658370458997,"1"
"898",449,"@JTrittin","@sigmargabriel",37,21,38,0.438371146789077,-0.898794046299167,"2"
"899",450,"@JTrittin","@sven_giegold",37,5,18,-0.719339800338651,0.694658370458997,"1"
"900",450,"@JTrittin","@sven_giegold",37,5,40,0.669130606358858,-0.743144825477395,"2"
"901",451,"@JTrittin","@ThomasOppermann",37,39,18,-0.719339800338651,0.694658370458997,"1"
"902",451,"@JTrittin","@ThomasOppermann",37,39,42,0.848048096156426,-0.529919264233205,"2"
"903",452,"@JTrittin","@tsghessen",37,70,18,-0.719339800338651,0.694658370458997,"1"
"904",452,"@JTrittin","@tsghessen",37,70,43,0.913545457642601,-0.4067366430758,"2"
"905",453,"@JTrittin","@Volker_Beck",37,113,18,-0.719339800338651,0.694658370458997,"1"
"906",453,"@JTrittin","@Volker_Beck",37,113,44,0.961261695938319,-0.275637355816999,"2"
"907",454,"@juergenhardt","@JuliaKloeckner",33,71,19,-0.809016994374947,0.587785252292473,"1"
"908",454,"@juergenhardt","@JuliaKloeckner",33,71,20,-0.882947592858927,0.469471562785891,"2"
"909",455,"@juergenhardt","@katjakipping",33,7,19,-0.809016994374947,0.587785252292473,"1"
"910",455,"@juergenhardt","@katjakipping",33,7,21,-0.939692620785908,0.342020143325669,"2"
"911",456,"@juergenhardt","@MartinSchulz",33,5,19,-0.809016994374947,0.587785252292473,"1"
"912",456,"@juergenhardt","@MartinSchulz",33,5,24,-0.997564050259824,-0.0697564737441253,"2"
"913",457,"@juergenhardt","@MGrosseBroemer",33,280,19,-0.809016994374947,0.587785252292473,"1"
"914",457,"@juergenhardt","@MGrosseBroemer",33,280,26,-0.939692620785908,-0.342020143325669,"2"
"915",458,"@juergenhardt","@nouripour",33,26,19,-0.809016994374947,0.587785252292473,"1"
"916",458,"@juergenhardt","@nouripour",33,26,27,-0.882947592858927,-0.469471562785891,"2"
"917",459,"@juergenhardt","@OlafScholz",33,13,19,-0.809016994374947,0.587785252292473,"1"
"918",459,"@juergenhardt","@OlafScholz",33,13,29,-0.719339800338651,-0.694658370458997,"2"
"919",460,"@juergenhardt","@peter_simone",33,28,19,-0.809016994374947,0.587785252292473,"1"
"920",460,"@juergenhardt","@peter_simone",33,28,30,-0.615661475325658,-0.788010753606722,"2"
"921",461,"@juergenhardt","@peteraltmaier",33,9,19,-0.809016994374947,0.587785252292473,"1"
"922",461,"@juergenhardt","@peteraltmaier",33,9,31,-0.5,-0.866025403784438,"2"
"923",462,"@juergenhardt","@petertauber",33,84,19,-0.809016994374947,0.587785252292473,"1"
"924",462,"@juergenhardt","@petertauber",33,84,32,-0.374606593415912,-0.927183854566787,"2"
"925",463,"@juergenhardt","@PetraPauMaHe",33,4,19,-0.809016994374947,0.587785252292473,"1"
"926",463,"@juergenhardt","@PetraPauMaHe",33,4,33,-0.241921895599668,-0.970295726275996,"2"
"927",464,"@juergenhardt","@Ralf_Stegner",33,19,19,-0.809016994374947,0.587785252292473,"1"
"928",464,"@juergenhardt","@Ralf_Stegner",33,19,35,0.0348994967025013,-0.999390827019096,"2"
"929",465,"@juergenhardt","@RegSprecher",33,2,19,-0.809016994374947,0.587785252292473,"1"
"930",465,"@juergenhardt","@RegSprecher",33,2,36,0.17364817766693,-0.984807753012208,"2"
"931",466,"@juergenhardt","@RenateKuenast",33,45,19,-0.809016994374947,0.587785252292473,"1"
"932",466,"@juergenhardt","@RenateKuenast",33,45,37,0.309016994374947,-0.951056516295154,"2"
"933",467,"@juergenhardt","@sigmargabriel",33,19,19,-0.809016994374947,0.587785252292473,"1"
"934",467,"@juergenhardt","@sigmargabriel",33,19,38,0.438371146789077,-0.898794046299167,"2"
"935",468,"@juergenhardt","@ThomasOppermann",33,13,19,-0.809016994374947,0.587785252292473,"1"
"936",468,"@juergenhardt","@ThomasOppermann",33,13,42,0.848048096156426,-0.529919264233205,"2"
"937",469,"@juergenhardt","@tsghessen",33,95,19,-0.809016994374947,0.587785252292473,"1"
"938",469,"@juergenhardt","@tsghessen",33,95,43,0.913545457642601,-0.4067366430758,"2"
"939",470,"@juergenhardt","@Volker_Beck",33,74,19,-0.809016994374947,0.587785252292473,"1"
"940",470,"@juergenhardt","@Volker_Beck",33,74,44,0.961261695938319,-0.275637355816999,"2"
"941",471,"@JuliaKloeckner","@katjakipping",36,73,20,-0.882947592858927,0.469471562785891,"1"
"942",471,"@JuliaKloeckner","@katjakipping",36,73,21,-0.939692620785908,0.342020143325669,"2"
"943",472,"@JuliaKloeckner","@Markus_Soeder",36,12,20,-0.882947592858927,0.469471562785891,"1"
"944",472,"@JuliaKloeckner","@Markus_Soeder",36,12,23,-0.997564050259824,0.0697564737441255,"2"
"945",473,"@JuliaKloeckner","@MartinSchulz",36,50,20,-0.882947592858927,0.469471562785891,"1"
"946",473,"@JuliaKloeckner","@MartinSchulz",36,50,24,-0.997564050259824,-0.0697564737441253,"2"
"947",474,"@JuliaKloeckner","@MGrosseBroemer",36,691,20,-0.882947592858927,0.469471562785891,"1"
"948",474,"@JuliaKloeckner","@MGrosseBroemer",36,691,26,-0.939692620785908,-0.342020143325669,"2"
"949",475,"@JuliaKloeckner","@nouripour",36,118,20,-0.882947592858927,0.469471562785891,"1"
"950",475,"@JuliaKloeckner","@nouripour",36,118,27,-0.882947592858927,-0.469471562785891,"2"
"951",476,"@JuliaKloeckner","@OlafScholz",36,60,20,-0.882947592858927,0.469471562785891,"1"
"952",476,"@JuliaKloeckner","@OlafScholz",36,60,29,-0.719339800338651,-0.694658370458997,"2"
"953",477,"@JuliaKloeckner","@peter_simone",36,80,20,-0.882947592858927,0.469471562785891,"1"
"954",477,"@JuliaKloeckner","@peter_simone",36,80,30,-0.615661475325658,-0.788010753606722,"2"
"955",478,"@JuliaKloeckner","@peteraltmaier",36,195,20,-0.882947592858927,0.469471562785891,"1"
"956",478,"@JuliaKloeckner","@peteraltmaier",36,195,31,-0.5,-0.866025403784438,"2"
"957",479,"@JuliaKloeckner","@petertauber",36,1161,20,-0.882947592858927,0.469471562785891,"1"
"958",479,"@JuliaKloeckner","@petertauber",36,1161,32,-0.374606593415912,-0.927183854566787,"2"
"959",480,"@JuliaKloeckner","@PetraPauMaHe",36,1,20,-0.882947592858927,0.469471562785891,"1"
"960",480,"@JuliaKloeckner","@PetraPauMaHe",36,1,33,-0.241921895599668,-0.970295726275996,"2"
"961",481,"@JuliaKloeckner","@Ralf_Stegner",36,244,20,-0.882947592858927,0.469471562785891,"1"
"962",481,"@JuliaKloeckner","@Ralf_Stegner",36,244,35,0.0348994967025013,-0.999390827019096,"2"
"963",482,"@JuliaKloeckner","@RegSprecher",36,2,20,-0.882947592858927,0.469471562785891,"1"
"964",482,"@JuliaKloeckner","@RegSprecher",36,2,36,0.17364817766693,-0.984807753012208,"2"
"965",483,"@JuliaKloeckner","@RenateKuenast",36,125,20,-0.882947592858927,0.469471562785891,"1"
"966",483,"@JuliaKloeckner","@RenateKuenast",36,125,37,0.309016994374947,-0.951056516295154,"2"
"967",484,"@JuliaKloeckner","@sigmargabriel",36,24,20,-0.882947592858927,0.469471562785891,"1"
"968",484,"@JuliaKloeckner","@sigmargabriel",36,24,38,0.438371146789077,-0.898794046299167,"2"
"969",485,"@JuliaKloeckner","@SteinbachErika",36,1,20,-0.882947592858927,0.469471562785891,"1"
"970",485,"@JuliaKloeckner","@SteinbachErika",36,1,39,0.559192903470747,-0.829037572555042,"2"
"971",486,"@JuliaKloeckner","@ThomasOppermann",36,68,20,-0.882947592858927,0.469471562785891,"1"
"972",486,"@JuliaKloeckner","@ThomasOppermann",36,68,42,0.848048096156426,-0.529919264233205,"2"
"973",487,"@JuliaKloeckner","@tsghessen",36,674,20,-0.882947592858927,0.469471562785891,"1"
"974",487,"@JuliaKloeckner","@tsghessen",36,674,43,0.913545457642601,-0.4067366430758,"2"
"975",488,"@JuliaKloeckner","@Volker_Beck",36,274,20,-0.882947592858927,0.469471562785891,"1"
"976",488,"@JuliaKloeckner","@Volker_Beck",36,274,44,0.961261695938319,-0.275637355816999,"2"
"977",489,"@katjakipping","@MartinSchulz",33,25,21,-0.939692620785908,0.342020143325669,"1"
"978",489,"@katjakipping","@MartinSchulz",33,25,24,-0.997564050259824,-0.0697564737441253,"2"
"979",490,"@katjakipping","@MGrosseBroemer",33,123,21,-0.939692620785908,0.342020143325669,"1"
"980",490,"@katjakipping","@MGrosseBroemer",33,123,26,-0.939692620785908,-0.342020143325669,"2"
"981",491,"@katjakipping","@nouripour",33,15,21,-0.939692620785908,0.342020143325669,"1"
"982",491,"@katjakipping","@nouripour",33,15,27,-0.882947592858927,-0.469471562785891,"2"
"983",492,"@katjakipping","@OlafScholz",33,28,21,-0.939692620785908,0.342020143325669,"1"
"984",492,"@katjakipping","@OlafScholz",33,28,29,-0.719339800338651,-0.694658370458997,"2"
"985",493,"@katjakipping","@peter_simone",33,19,21,-0.939692620785908,0.342020143325669,"1"
"986",493,"@katjakipping","@peter_simone",33,19,30,-0.615661475325658,-0.788010753606722,"2"
"987",494,"@katjakipping","@peteraltmaier",33,13,21,-0.939692620785908,0.342020143325669,"1"
"988",494,"@katjakipping","@peteraltmaier",33,13,31,-0.5,-0.866025403784438,"2"
"989",495,"@katjakipping","@petertauber",33,60,21,-0.939692620785908,0.342020143325669,"1"
"990",495,"@katjakipping","@petertauber",33,60,32,-0.374606593415912,-0.927183854566787,"2"
"991",496,"@katjakipping","@PetraPauMaHe",33,118,21,-0.939692620785908,0.342020143325669,"1"
"992",496,"@katjakipping","@PetraPauMaHe",33,118,33,-0.241921895599668,-0.970295726275996,"2"
"993",497,"@katjakipping","@Ralf_Stegner",33,79,21,-0.939692620785908,0.342020143325669,"1"
"994",497,"@katjakipping","@Ralf_Stegner",33,79,35,0.0348994967025013,-0.999390827019096,"2"
"995",498,"@katjakipping","@RenateKuenast",33,37,21,-0.939692620785908,0.342020143325669,"1"
"996",498,"@katjakipping","@RenateKuenast",33,37,37,0.309016994374947,-0.951056516295154,"2"
"997",499,"@katjakipping","@sigmargabriel",33,5,21,-0.939692620785908,0.342020143325669,"1"
"998",499,"@katjakipping","@sigmargabriel",33,5,38,0.438371146789077,-0.898794046299167,"2"
"999",500,"@katjakipping","@SWagenknecht",33,13,21,-0.939692620785908,0.342020143325669,"1"
"1000",500,"@katjakipping","@SWagenknecht",33,13,41,0.766044443118978,-0.64278760968654,"2"
"1001",501,"@katjakipping","@ThomasOppermann",33,47,21,-0.939692620785908,0.342020143325669,"1"
"1002",501,"@katjakipping","@ThomasOppermann",33,47,42,0.848048096156426,-0.529919264233205,"2"
"1003",502,"@katjakipping","@tsghessen",33,320,21,-0.939692620785908,0.342020143325669,"1"
"1004",502,"@katjakipping","@tsghessen",33,320,43,0.913545457642601,-0.4067366430758,"2"
"1005",503,"@katjakipping","@Volker_Beck",33,97,21,-0.939692620785908,0.342020143325669,"1"
"1006",503,"@katjakipping","@Volker_Beck",33,97,44,0.961261695938319,-0.275637355816999,"2"
"1007",504,"@KoenigsGruen","@MGrosseBroemer",12,5,22,-0.978147600733806,0.207911690817759,"1"
"1008",504,"@KoenigsGruen","@MGrosseBroemer",12,5,26,-0.939692620785908,-0.342020143325669,"2"
"1009",505,"@KoenigsGruen","@nouripour",12,23,22,-0.978147600733806,0.207911690817759,"1"
"1010",505,"@KoenigsGruen","@nouripour",12,23,27,-0.882947592858927,-0.469471562785891,"2"
"1011",506,"@KoenigsGruen","@peter_simone",12,2,22,-0.978147600733806,0.207911690817759,"1"
"1012",506,"@KoenigsGruen","@peter_simone",12,2,30,-0.615661475325658,-0.788010753606722,"2"
"1013",507,"@KoenigsGruen","@Ralf_Stegner",12,2,22,-0.978147600733806,0.207911690817759,"1"
"1014",507,"@KoenigsGruen","@Ralf_Stegner",12,2,35,0.0348994967025013,-0.999390827019096,"2"
"1015",508,"@KoenigsGruen","@RenateKuenast",12,7,22,-0.978147600733806,0.207911690817759,"1"
"1016",508,"@KoenigsGruen","@RenateKuenast",12,7,37,0.309016994374947,-0.951056516295154,"2"
"1017",509,"@KoenigsGruen","@SteinbachErika",12,1,22,-0.978147600733806,0.207911690817759,"1"
"1018",509,"@KoenigsGruen","@SteinbachErika",12,1,39,0.559192903470747,-0.829037572555042,"2"
"1019",510,"@KoenigsGruen","@tsghessen",12,13,22,-0.978147600733806,0.207911690817759,"1"
"1020",510,"@KoenigsGruen","@tsghessen",12,13,43,0.913545457642601,-0.4067366430758,"2"
"1021",511,"@KoenigsGruen","@Volker_Beck",12,18,22,-0.978147600733806,0.207911690817759,"1"
"1022",511,"@KoenigsGruen","@Volker_Beck",12,18,44,0.961261695938319,-0.275637355816999,"2"
"1023",512,"@Markus_Soeder","@MGrosseBroemer",13,2,23,-0.997564050259824,0.0697564737441255,"1"
"1024",512,"@Markus_Soeder","@MGrosseBroemer",13,2,26,-0.939692620785908,-0.342020143325669,"2"
"1025",513,"@Markus_Soeder","@nouripour",13,1,23,-0.997564050259824,0.0697564737441255,"1"
"1026",513,"@Markus_Soeder","@nouripour",13,1,27,-0.882947592858927,-0.469471562785891,"2"
"1027",514,"@Markus_Soeder","@petertauber",13,9,23,-0.997564050259824,0.0697564737441255,"1"
"1028",514,"@Markus_Soeder","@petertauber",13,9,32,-0.374606593415912,-0.927183854566787,"2"
"1029",515,"@Markus_Soeder","@RenateKuenast",13,1,23,-0.997564050259824,0.0697564737441255,"1"
"1030",515,"@Markus_Soeder","@RenateKuenast",13,1,37,0.309016994374947,-0.951056516295154,"2"
"1031",516,"@Markus_Soeder","@tsghessen",13,3,23,-0.997564050259824,0.0697564737441255,"1"
"1032",516,"@Markus_Soeder","@tsghessen",13,3,43,0.913545457642601,-0.4067366430758,"2"
"1033",517,"@Markus_Soeder","@Volker_Beck",13,2,23,-0.997564050259824,0.0697564737441255,"1"
"1034",517,"@Markus_Soeder","@Volker_Beck",13,2,44,0.961261695938319,-0.275637355816999,"2"
"1035",518,"@MartinSchulz","@MGrosseBroemer",29,81,24,-0.997564050259824,-0.0697564737441253,"1"
"1036",518,"@MartinSchulz","@MGrosseBroemer",29,81,26,-0.939692620785908,-0.342020143325669,"2"
"1037",519,"@MartinSchulz","@nouripour",29,10,24,-0.997564050259824,-0.0697564737441253,"1"
"1038",519,"@MartinSchulz","@nouripour",29,10,27,-0.882947592858927,-0.469471562785891,"2"
"1039",520,"@MartinSchulz","@OlafScholz",29,29,24,-0.997564050259824,-0.0697564737441253,"1"
"1040",520,"@MartinSchulz","@OlafScholz",29,29,29,-0.719339800338651,-0.694658370458997,"2"
"1041",521,"@MartinSchulz","@peter_simone",29,3,24,-0.997564050259824,-0.0697564737441253,"1"
"1042",521,"@MartinSchulz","@peter_simone",29,3,30,-0.615661475325658,-0.788010753606722,"2"
"1043",522,"@MartinSchulz","@peteraltmaier",29,10,24,-0.997564050259824,-0.0697564737441253,"1"
"1044",522,"@MartinSchulz","@peteraltmaier",29,10,31,-0.5,-0.866025403784438,"2"
"1045",523,"@MartinSchulz","@petertauber",29,7,24,-0.997564050259824,-0.0697564737441253,"1"
"1046",523,"@MartinSchulz","@petertauber",29,7,32,-0.374606593415912,-0.927183854566787,"2"
"1047",524,"@MartinSchulz","@Ralf_Stegner",29,82,24,-0.997564050259824,-0.0697564737441253,"1"
"1048",524,"@MartinSchulz","@Ralf_Stegner",29,82,35,0.0348994967025013,-0.999390827019096,"2"
"1049",525,"@MartinSchulz","@RegSprecher",29,6,24,-0.997564050259824,-0.0697564737441253,"1"
"1050",525,"@MartinSchulz","@RegSprecher",29,6,36,0.17364817766693,-0.984807753012208,"2"
"1051",526,"@MartinSchulz","@RenateKuenast",29,20,24,-0.997564050259824,-0.0697564737441253,"1"
"1052",526,"@MartinSchulz","@RenateKuenast",29,20,37,0.309016994374947,-0.951056516295154,"2"
"1053",527,"@MartinSchulz","@sigmargabriel",29,13,24,-0.997564050259824,-0.0697564737441253,"1"
"1054",527,"@MartinSchulz","@sigmargabriel",29,13,38,0.438371146789077,-0.898794046299167,"2"
"1055",528,"@MartinSchulz","@sven_giegold",29,2,24,-0.997564050259824,-0.0697564737441253,"1"
"1056",528,"@MartinSchulz","@sven_giegold",29,2,40,0.669130606358858,-0.743144825477395,"2"
"1057",529,"@MartinSchulz","@ThomasOppermann",29,24,24,-0.997564050259824,-0.0697564737441253,"1"
"1058",529,"@MartinSchulz","@ThomasOppermann",29,24,42,0.848048096156426,-0.529919264233205,"2"
"1059",530,"@MartinSchulz","@tsghessen",29,308,24,-0.997564050259824,-0.0697564737441253,"1"
"1060",530,"@MartinSchulz","@tsghessen",29,308,43,0.913545457642601,-0.4067366430758,"2"
"1061",531,"@MartinSchulz","@Volker_Beck",29,5,24,-0.997564050259824,-0.0697564737441253,"1"
"1062",531,"@MartinSchulz","@Volker_Beck",29,5,44,0.961261695938319,-0.275637355816999,"2"
"1063",532,"@MdB_Stroebele","@peter_simone",5,2,25,-0.978147600733806,-0.20791169081776,"1"
"1064",532,"@MdB_Stroebele","@peter_simone",5,2,30,-0.615661475325658,-0.788010753606722,"2"
"1065",533,"@MdB_Stroebele","@PetraPauMaHe",5,1,25,-0.978147600733806,-0.20791169081776,"1"
"1066",533,"@MdB_Stroebele","@PetraPauMaHe",5,1,33,-0.241921895599668,-0.970295726275996,"2"
"1067",534,"@MdB_Stroebele","@RenateKuenast",5,11,25,-0.978147600733806,-0.20791169081776,"1"
"1068",534,"@MdB_Stroebele","@RenateKuenast",5,11,37,0.309016994374947,-0.951056516295154,"2"
"1069",535,"@MGrosseBroemer","@nouripour",40,142,26,-0.939692620785908,-0.342020143325669,"1"
"1070",535,"@MGrosseBroemer","@nouripour",40,142,27,-0.882947592858927,-0.469471562785891,"2"
"1071",536,"@MGrosseBroemer","@oezoguz",40,38,26,-0.939692620785908,-0.342020143325669,"1"
"1072",536,"@MGrosseBroemer","@oezoguz",40,38,28,-0.809016994374948,-0.587785252292473,"2"
"1073",537,"@MGrosseBroemer","@OlafScholz",40,126,26,-0.939692620785908,-0.342020143325669,"1"
"1074",537,"@MGrosseBroemer","@OlafScholz",40,126,29,-0.719339800338651,-0.694658370458997,"2"
"1075",538,"@MGrosseBroemer","@peter_simone",40,99,26,-0.939692620785908,-0.342020143325669,"1"
"1076",538,"@MGrosseBroemer","@peter_simone",40,99,30,-0.615661475325658,-0.788010753606722,"2"
"1077",539,"@MGrosseBroemer","@peteraltmaier",40,192,26,-0.939692620785908,-0.342020143325669,"1"
"1078",539,"@MGrosseBroemer","@peteraltmaier",40,192,31,-0.5,-0.866025403784438,"2"
"1079",540,"@MGrosseBroemer","@petertauber",40,972,26,-0.939692620785908,-0.342020143325669,"1"
"1080",540,"@MGrosseBroemer","@petertauber",40,972,32,-0.374606593415912,-0.927183854566787,"2"
"1081",541,"@MGrosseBroemer","@PetraPauMaHe",40,28,26,-0.939692620785908,-0.342020143325669,"1"
"1082",541,"@MGrosseBroemer","@PetraPauMaHe",40,28,33,-0.241921895599668,-0.970295726275996,"2"
"1083",542,"@MGrosseBroemer","@Ralf_Stegner",40,681,26,-0.939692620785908,-0.342020143325669,"1"
"1084",542,"@MGrosseBroemer","@Ralf_Stegner",40,681,35,0.0348994967025013,-0.999390827019096,"2"
"1085",543,"@MGrosseBroemer","@RegSprecher",40,26,26,-0.939692620785908,-0.342020143325669,"1"
"1086",543,"@MGrosseBroemer","@RegSprecher",40,26,36,0.17364817766693,-0.984807753012208,"2"
"1087",544,"@MGrosseBroemer","@RenateKuenast",40,355,26,-0.939692620785908,-0.342020143325669,"1"
"1088",544,"@MGrosseBroemer","@RenateKuenast",40,355,37,0.309016994374947,-0.951056516295154,"2"
"1089",545,"@MGrosseBroemer","@sigmargabriel",40,43,26,-0.939692620785908,-0.342020143325669,"1"
"1090",545,"@MGrosseBroemer","@sigmargabriel",40,43,38,0.438371146789077,-0.898794046299167,"2"
"1091",546,"@MGrosseBroemer","@SteinbachErika",40,11,26,-0.939692620785908,-0.342020143325669,"1"
"1092",546,"@MGrosseBroemer","@SteinbachErika",40,11,39,0.559192903470747,-0.829037572555042,"2"
"1093",547,"@MGrosseBroemer","@sven_giegold",40,22,26,-0.939692620785908,-0.342020143325669,"1"
"1094",547,"@MGrosseBroemer","@sven_giegold",40,22,40,0.669130606358858,-0.743144825477395,"2"
"1095",548,"@MGrosseBroemer","@SWagenknecht",40,9,26,-0.939692620785908,-0.342020143325669,"1"
"1096",548,"@MGrosseBroemer","@SWagenknecht",40,9,41,0.766044443118978,-0.64278760968654,"2"
"1097",549,"@MGrosseBroemer","@ThomasOppermann",40,197,26,-0.939692620785908,-0.342020143325669,"1"
"1098",549,"@MGrosseBroemer","@ThomasOppermann",40,197,42,0.848048096156426,-0.529919264233205,"2"
"1099",550,"@MGrosseBroemer","@tsghessen",40,1301,26,-0.939692620785908,-0.342020143325669,"1"
"1100",550,"@MGrosseBroemer","@tsghessen",40,1301,43,0.913545457642601,-0.4067366430758,"2"
"1101",551,"@MGrosseBroemer","@Volker_Beck",40,867,26,-0.939692620785908,-0.342020143325669,"1"
"1102",551,"@MGrosseBroemer","@Volker_Beck",40,867,44,0.961261695938319,-0.275637355816999,"2"
"1103",552,"@nouripour","@oezoguz",39,3,27,-0.882947592858927,-0.469471562785891,"1"
"1104",552,"@nouripour","@oezoguz",39,3,28,-0.809016994374948,-0.587785252292473,"2"
"1105",553,"@nouripour","@OlafScholz",39,29,27,-0.882947592858927,-0.469471562785891,"1"
"1106",553,"@nouripour","@OlafScholz",39,29,29,-0.719339800338651,-0.694658370458997,"2"
"1107",554,"@nouripour","@peter_simone",39,187,27,-0.882947592858927,-0.469471562785891,"1"
"1108",554,"@nouripour","@peter_simone",39,187,30,-0.615661475325658,-0.788010753606722,"2"
"1109",555,"@nouripour","@peteraltmaier",39,36,27,-0.882947592858927,-0.469471562785891,"1"
"1110",555,"@nouripour","@peteraltmaier",39,36,31,-0.5,-0.866025403784438,"2"
"1111",556,"@nouripour","@petertauber",39,61,27,-0.882947592858927,-0.469471562785891,"1"
"1112",556,"@nouripour","@petertauber",39,61,32,-0.374606593415912,-0.927183854566787,"2"
"1113",557,"@nouripour","@PetraPauMaHe",39,88,27,-0.882947592858927,-0.469471562785891,"1"
"1114",557,"@nouripour","@PetraPauMaHe",39,88,33,-0.241921895599668,-0.970295726275996,"2"
"1115",558,"@nouripour","@Ralf_Stegner",39,95,27,-0.882947592858927,-0.469471562785891,"1"
"1116",558,"@nouripour","@Ralf_Stegner",39,95,35,0.0348994967025013,-0.999390827019096,"2"
"1117",559,"@nouripour","@RegSprecher",39,4,27,-0.882947592858927,-0.469471562785891,"1"
"1118",559,"@nouripour","@RegSprecher",39,4,36,0.17364817766693,-0.984807753012208,"2"
"1119",560,"@nouripour","@RenateKuenast",39,155,27,-0.882947592858927,-0.469471562785891,"1"
"1120",560,"@nouripour","@RenateKuenast",39,155,37,0.309016994374947,-0.951056516295154,"2"
"1121",561,"@nouripour","@sigmargabriel",39,84,27,-0.882947592858927,-0.469471562785891,"1"
